,words,tokenised_words,true,pred,sentence,agreement
23856,above-normal,"['above', '-', 'normal']",O,O,sentence#905,True
23857,temperatures,['temperatures'],O,O,sentence#905,True
23858,in,['in'],O,O,sentence#905,True
23859,more,['more'],O,O,sentence#905,True
23860,than,['than'],O,O,sentence#905,True
23861,half,['half'],O,O,sentence#905,True
23862,of,['of'],O,O,sentence#905,True
23863,the,['the'],O,O,sentence#905,True
23864,U.S.,"['u', '.', 's', '.']",B-LOC,B-LOC,sentence#905,True
23865,",","[',']",O,O,sentence#905,True
23866,"""","['""']",O,O,sentence#905,True
23867,one,['one'],O,O,sentence#905,True
23868,futures,['futures'],O,O,sentence#905,True
23869,trader,['trader'],O,O,sentence#905,True
23870,said,['said'],O,O,sentence#905,True
23871,In,['in'],O,O,sentence#906,True
23872,its,['its'],O,O,sentence#906,True
23873,forecast,['forecast'],O,O,sentence#906,True
23874,",","[',']",O,O,sentence#906,True
23875,the,['the'],O,O,sentence#906,True
23876,NWS,"['nw', '##s']",B-ORG,B-ORG,sentence#906,True
23877,said,['said'],O,O,sentence#906,True
23878,it,['it'],O,O,sentence#906,True
23879,expects,['expects'],O,O,sentence#906,True
23880,above-normal,"['above', '-', 'normal']",O,O,sentence#906,True
23881,temperatures,['temperatures'],O,O,sentence#906,True
23882,"""","['""']",O,O,sentence#906,True
23883,over,['over'],O,O,sentence#906,True
23884,the,['the'],O,O,sentence#906,True
23885,lower,['lower'],O,O,sentence#906,True
23886,48,['48'],O,O,sentence#906,True
23887,states,['states'],O,O,sentence#906,True
23888,"""","['""']",O,O,sentence#906,True
23889,from,['from'],O,O,sentence#906,True
23890,December,['december'],O,O,sentence#906,True
23891,12,['12'],O,O,sentence#906,True
23892,through,['through'],O,O,sentence#906,True
23893,December,['december'],O,O,sentence#906,True
23894,16,['16'],O,O,sentence#906,True
23895,With,['with'],O,O,sentence#907,True
23896,more,['more'],O,O,sentence#907,True
23897,room,['room'],O,O,sentence#907,True
23898,to,['to'],O,O,sentence#907,True
23899,the,['the'],O,O,sentence#907,True
23900,downside,"['downs', '##ide']",O,O,sentence#907,True
23901,anticipated,['anticipated'],O,O,sentence#907,True
23902,early,['early'],O,O,sentence#907,True
23903,next,['next'],O,O,sentence#907,True
23904,week,['week'],O,O,sentence#907,True
23905,",","[',']",O,O,sentence#907,True
23906,traders,['traders'],O,O,sentence#907,True
23907,said,['said'],O,O,sentence#907,True
23908,support,['support'],O,O,sentence#907,True
23909,in,['in'],O,O,sentence#907,True
23910,January,['january'],O,O,sentence#907,True
23911,was,['was'],O,O,sentence#907,True
23912,at,['at'],O,O,sentence#907,True
23913,$,['$'],O,O,sentence#907,True
23914,3.47,"['3', '.', '47']",O,O,sentence#907,True
23915,",","[',']",O,O,sentence#907,True
23916,then,['then'],O,O,sentence#907,True
23917,$,['$'],O,O,sentence#907,True
23918,3.35,"['3', '.', '35']",O,O,sentence#907,True
23919,The,['the'],O,O,sentence#908,True
23920,next,['next'],O,O,sentence#908,True
23921,backstops,"['backs', '##tops']",O,O,sentence#908,True
23922,were,['were'],O,O,sentence#908,True
23923,seen,['seen'],O,O,sentence#908,True
23924,at,['at'],O,O,sentence#908,True
23925,$,['$'],O,O,sentence#908,True
23926,3.11,"['3', '.', '11']",O,O,sentence#908,True
23927,and,['and'],O,O,sentence#908,True
23928,$,['$'],O,O,sentence#908,True
23929,3.04,"['3', '.', '04']",O,O,sentence#908,True
23930,",","[',']",O,O,sentence#908,True
23931,the,['the'],O,O,sentence#908,True
23932,low,['low'],O,O,sentence#908,True
23933,set,['set'],O,O,sentence#908,True
23934,on,['on'],O,O,sentence#908,True
23935,November,['november'],O,O,sentence#908,True
23936,21,['21'],O,O,sentence#908,True
23937,Resistance,['resistance'],O,O,sentence#909,True
23938,was,['was'],O,O,sentence#909,True
23939,pegged,"['peg', '##ged']",O,O,sentence#909,True
23940,at,['at'],O,O,sentence#909,True
23941,the,['the'],O,O,sentence#909,True
23942,new,['new'],O,O,sentence#909,True
23943,contract,['contract'],O,O,sentence#909,True
23944,high,['high'],O,O,sentence#909,True
23945,of,['of'],O,O,sentence#909,True
23946,$,['$'],O,O,sentence#909,True
23947,3.80,"['3', '.', '80']",O,O,sentence#909,True
23948,In,['in'],O,O,sentence#910,True
23949,the,['the'],O,O,sentence#910,True
23950,cash,['cash'],O,O,sentence#910,True
23951,market,['market'],O,O,sentence#910,True
23952,",","[',']",O,O,sentence#910,True
23953,Gulf,['gulf'],B-LOC,B-LOC,sentence#910,True
23954,Coast,['coast'],I-LOC,I-LOC,sentence#910,True
23955,prices,['prices'],O,O,sentence#910,True
23956,were,['were'],O,O,sentence#910,True
23957,around,['around'],O,O,sentence#910,True
23958,$,['$'],O,O,sentence#910,True
23959,3.60,"['3', '.', '60']",O,O,sentence#910,True
23960,shortly,['shortly'],O,O,sentence#910,True
23961,before,['before'],O,O,sentence#910,True
23962,nomination,['nomination'],O,O,sentence#910,True
23963,deadlines,"['deadline', '##s']",O,O,sentence#910,True
23964,Midcontinent,"['mid', '##con', '##tine', '##nt']",O,O,sentence#911,True
23965,prices,['prices'],O,O,sentence#911,True
23966,were,['were'],O,O,sentence#911,True
23967,similarly,['similarly'],O,O,sentence#911,True
23968,lower,['lower'],O,O,sentence#911,True
23969,in,['in'],O,O,sentence#911,True
23970,the,['the'],O,O,sentence#911,True
23971,$,['$'],O,O,sentence#911,True
23972,3.40s.,"['3', '.', '40', '##s', '.']",O,O,sentence#911,True
23973,New,['new'],B-LOC,B-LOC,sentence#911,True
23974,York,['york'],I-LOC,I-LOC,sentence#911,True
23975,city,['city'],O,I-LOC,sentence#911,False
23976,gate,['gate'],O,I-ORG,sentence#911,False
23977,gas,['gas'],O,O,sentence#911,True
23978,slipped,['slipped'],O,O,sentence#911,True
23979,into,['into'],O,O,sentence#911,True
23980,the,['the'],O,O,sentence#911,True
23981,$,['$'],O,O,sentence#911,True
23982,4.40s,"['4', '.', '40', '##s']",O,O,sentence#911,True
23983,",","[',']",O,O,sentence#911,True
23984,down,['down'],O,O,sentence#911,True
23985,almost,['almost'],O,O,sentence#911,True
23986,15,['15'],O,O,sentence#911,True
23987,cents,['cents'],O,O,sentence#911,True
23988,NYMEX,"['ny', '##me', '##x']",B-ORG,B-ORG,sentence#912,True
23989,said,['said'],O,O,sentence#912,True
23990,an,['an'],O,O,sentence#912,True
23991,estimated,['estimated'],O,O,sentence#912,True
23992,"35,662","['35', ',', '66', '##2']",O,O,sentence#912,True
23993,Hub,['hub'],O,O,sentence#912,True
23994,contracts,['contracts'],O,O,sentence#912,True
23995,traded,['traded'],O,O,sentence#912,True
23996,",","[',']",O,O,sentence#912,True
23997,down,['down'],O,O,sentence#912,True
23998,from,['from'],O,O,sentence#912,True
23999,Thursday,['thursday'],O,O,sentence#912,True
24000,'s,"[""'"", 's']",O,O,sentence#912,True
24001,revised,['revised'],O,O,sentence#912,True
24002,tally,['tally'],O,O,sentence#912,True
24003,of,['of'],O,O,sentence#912,True
24004,"43,955","['43', ',', '95', '##5']",O,O,sentence#912,True
24005,NYMEX,"['ny', '##me', '##x']",B-ORG,B-ORG,sentence#913,True
24006,Alberta,['alberta'],B-LOC,B-LOC,sentence#913,True
24007,natgas,"['nat', '##gas']",O,B-ORG,sentence#913,False
24008,remained,['remained'],O,O,sentence#913,True
24009,untraded,"['un', '##tra', '##ded']",O,O,sentence#913,True
24010,",","[',']",O,O,sentence#913,True
24011,with,['with'],O,O,sentence#913,True
24012,January,['january'],O,O,sentence#913,True
24013,settling,['settling'],O,O,sentence#913,True
24014,at,['at'],O,O,sentence#913,True
24015,$,['$'],O,O,sentence#913,True
24016,1.65,"['1', '.', '65']",O,O,sentence#913,True
24017,",","[',']",O,O,sentence#913,True
24018,off,['off'],O,O,sentence#913,True
24019,10,['10'],O,O,sentence#913,True
24020,cents,['cents'],O,O,sentence#913,True
24021,from,['from'],O,O,sentence#913,True
24022,Thursday,['thursday'],O,O,sentence#913,True
24023,Physical,['physical'],O,O,sentence#914,True
24024,prices,['prices'],O,O,sentence#914,True
24025,for,['for'],O,O,sentence#914,True
24026,the,['the'],O,O,sentence#914,True
24027,weekend,['weekend'],O,O,sentence#914,True
24028,at,['at'],O,O,sentence#914,True
24029,the,['the'],O,O,sentence#914,True
24030,AECO,"['ae', '##co']",B-ORG,B-ORG,sentence#914,True
24031,storage,['storage'],O,O,sentence#914,True
24032,hub,['hub'],O,O,sentence#914,True
24033,were,['were'],O,O,sentence#914,True
24034,also,['also'],O,O,sentence#914,True
24035,down,['down'],O,O,sentence#914,True
24036,about,['about'],O,O,sentence#914,True
24037,10,['10'],O,O,sentence#914,True
24038,cents,['cents'],O,O,sentence#914,True
24039,in,['in'],O,O,sentence#914,True
24040,the,['the'],O,O,sentence#914,True
24041,C$,"['c', '$']",B-MISC,B-MISC,sentence#914,True
24042,1.92-1.97,"['1', '.', '92', '-', '1', '.', '97']",O,O,sentence#914,True
24043,per,['per'],O,O,sentence#914,True
24044,gigajoule,"['gig', '##aj', '##ou', '##le']",O,O,sentence#914,True
24045,",","[',']",O,O,sentence#914,True
24046,or,['or'],O,O,sentence#914,True
24047,$,['$'],O,O,sentence#914,True
24048,1.52-1.56,"['1', '.', '52', '-', '1', '.', '56']",O,O,sentence#914,True
24049,per,['per'],O,O,sentence#914,True
24050,mmBtu,"['mm', '##bt', '##u']",O,B-MISC,sentence#914,False
24051,range,['range'],O,O,sentence#914,True
24052,",","[',']",O,O,sentence#914,True
24053,pressured,['pressured'],O,O,sentence#914,True
24054,by,['by'],O,O,sentence#914,True
24055,unseasonably,"['un', '##sea', '##son', '##ably']",O,O,sentence#914,True
24056,mild,['mild'],O,O,sentence#914,True
24057,weather,['weather'],O,O,sentence#914,True
24058,in,['in'],O,O,sentence#914,True
24059,western,['western'],O,O,sentence#914,True
24060,Canada,['canada'],B-LOC,B-LOC,sentence#914,True
24061,NYMEX,"['ny', '##me', '##x']",B-ORG,B-MISC,sentence#915,False
24062,Permian,"['per', '##mian']",B-MISC,O,sentence#915,False
24063,natgas,"['nat', '##gas']",O,B-MISC,sentence#915,False
24064,",","[',']",O,O,sentence#915,True
24065,also,['also'],O,O,sentence#915,True
24066,untraded,"['un', '##tra', '##ded']",O,O,sentence#915,True
24067,",","[',']",O,O,sentence#915,True
24068,ended,['ended'],O,O,sentence#915,True
24069,10,['10'],O,O,sentence#915,True
24070,cents,['cents'],O,O,sentence#915,True
24071,lower,['lower'],O,O,sentence#915,True
24072,at,['at'],O,O,sentence#915,True
24073,$,['$'],O,O,sentence#915,True
24074,2.90,"['2', '.', '90']",O,O,sentence#915,True
24075,In,['in'],O,O,sentence#916,True
24076,congruence,"['cong', '##ru', '##ence']",O,O,sentence#916,True
24077,with,['with'],O,O,sentence#916,True
24078,futures,['futures'],O,O,sentence#916,True
24079,",","[',']",O,O,sentence#916,True
24080,Permian,"['per', '##mian']",B-MISC,O,sentence#916,False
24081,cash,['cash'],O,O,sentence#916,True
24082,prices,['prices'],O,O,sentence#916,True
24083,for,['for'],O,O,sentence#916,True
24084,the,['the'],O,O,sentence#916,True
24085,weekend,['weekend'],O,O,sentence#916,True
24086,fell,['fell'],O,O,sentence#916,True
24087,more,['more'],O,O,sentence#916,True
24088,than,['than'],O,O,sentence#916,True
24089,10,['10'],O,O,sentence#916,True
24090,cents,['cents'],O,O,sentence#916,True
24091,to,['to'],O,O,sentence#916,True
24092,the,['the'],O,O,sentence#916,True
24093,high,['high'],O,O,sentence#916,True
24094,-,['-'],O,O,sentence#916,True
24095,$,['$'],O,O,sentence#916,True
24096,3.40s.,"['3', '.', '40', '##s', '.']",O,O,sentence#916,True
24097,On,['on'],O,O,sentence#916,True
24098,the,['the'],O,O,sentence#916,True
24099,KCBT,"['kc', '##bt']",B-ORG,B-ORG,sentence#916,True
24100,",","[',']",O,O,sentence#916,True
24101,January,['january'],O,O,sentence#916,True
24102,finished,['finished'],O,O,sentence#916,True
24103,26.5,"['26', '.', '5']",O,O,sentence#916,True
24104,cents,['cents'],O,O,sentence#916,True
24105,lower,['lower'],O,O,sentence#916,True
24106,at,['at'],O,O,sentence#916,True
24107,$,['$'],O,O,sentence#916,True
24108,3.35,"['3', '.', '35']",O,O,sentence#916,True
24109,after,['after'],O,O,sentence#916,True
24110,dipping,['dipping'],O,O,sentence#916,True
24111,to,['to'],O,O,sentence#916,True
24112,a,['a'],O,O,sentence#916,True
24113,low,['low'],O,O,sentence#916,True
24114,of,['of'],O,O,sentence#916,True
24115,$,['$'],O,O,sentence#916,True
24116,3.33,"['3', '.', '33']",O,O,sentence#916,True
24117,earlier,['earlier'],O,O,sentence#916,True
24118,in,['in'],O,O,sentence#916,True
24119,the,['the'],O,O,sentence#916,True
24120,session,['session'],O,O,sentence#916,True
24121,February,['february'],O,O,sentence#917,True
24122,was,['was'],O,O,sentence#917,True
24123,down,['down'],O,O,sentence#917,True
24124,22,['22'],O,O,sentence#917,True
24125,cents,['cents'],O,O,sentence#917,True
24126,at,['at'],O,O,sentence#917,True
24127,the,['the'],O,O,sentence#917,True
24128,close,['close'],O,O,sentence#917,True
24129,",","[',']",O,O,sentence#917,True
24130,while,['while'],O,O,sentence#917,True
24131,other,['other'],O,O,sentence#917,True
24132,deferreds,"['def', '##erre', '##ds']",O,O,sentence#917,True
24133,were,['were'],O,O,sentence#917,True
24134,4.5,"['4', '.', '5']",O,O,sentence#917,True
24135,to,['to'],O,O,sentence#917,True
24136,nine,['nine'],O,O,sentence#917,True
24137,cents,['cents'],O,O,sentence#917,True
24138,lower,['lower'],O,O,sentence#917,True
24139,The,['the'],O,O,sentence#918,True
24140,East,['east'],O,O,sentence#918,True
24141,/,['/'],O,O,sentence#918,True
24142,West,['west'],O,O,sentence#918,True
24143,spread,['spread'],O,O,sentence#918,True
24144,narrowed,['narrowed'],O,O,sentence#918,True
24145,by,['by'],O,O,sentence#918,True
24146,3.2,"['3', '.', '2']",O,O,sentence#918,True
24147,cents,['cents'],O,O,sentence#918,True
24148,to,['to'],O,O,sentence#918,True
24149,13.7,"['13', '.', '7']",O,O,sentence#918,True
24150,cents,['cents'],O,O,sentence#918,True
24151,(,['('],O,O,sentence#918,True
24152,NYMEX,"['ny', '##me', '##x']",B-ORG,O,sentence#918,False
24153,premium,['premium'],O,O,sentence#918,True
24154,),[')'],O,O,sentence#918,True
24155,Physical,['physical'],O,O,sentence#919,True
24156,prices,['prices'],O,O,sentence#919,True
24157,at,['at'],O,O,sentence#919,True
24158,Waha,"['wah', '##a']",B-LOC,B-LOC,sentence#919,True
24159,for,['for'],O,O,sentence#919,True
24160,the,['the'],O,O,sentence#919,True
24161,weekend,['weekend'],O,O,sentence#919,True
24162,lost,['lost'],O,O,sentence#919,True
24163,more,['more'],O,O,sentence#919,True
24164,than,['than'],O,O,sentence#919,True
24165,15,['15'],O,O,sentence#919,True
24166,cents,['cents'],O,O,sentence#919,True
24167,to,['to'],O,O,sentence#919,True
24168,the,['the'],O,O,sentence#919,True
24169,low-to-mid,"['low', '-', 'to', '-', 'mid']",O,O,sentence#919,True
24170,$,['$'],O,O,sentence#919,True
24171,3.50s,"['3', '.', '50', '##s']",O,O,sentence#919,True
24172,as,['as'],O,O,sentence#919,True
24173,milder,"['mild', '##er']",O,O,sentence#919,True
24174,weather,['weather'],O,O,sentence#919,True
24175,moved,['moved'],O,O,sentence#919,True
24176,into,['into'],O,O,sentence#919,True
24177,the,['the'],O,O,sentence#919,True
24178,Southwest,['southwest'],O,O,sentence#919,True
24179,--,"['-', '-']",O,O,sentence#920,True
24180,H,['h'],B-PER,B-PER,sentence#920,True
24181,McCulloch,"['mcc', '##ull', '##och']",I-PER,I-PER,sentence#920,True
24182,",","[',']",O,O,sentence#920,True
24183,New,['new'],B-ORG,B-ORG,sentence#920,True
24184,York,['york'],I-ORG,I-ORG,sentence#920,True
24185,Power,['power'],I-ORG,I-ORG,sentence#920,True
24186,Desk,['desk'],I-ORG,I-ORG,sentence#920,True
24187,+212-859-1628,"['+', '212', '-', '85', '##9', '-', '1628']",O,O,sentence#920,True
24188,U.S.,"['u', '.', 's', '.']",B-LOC,B-LOC,sentence#920,True
24189,barges,['barges'],O,O,sentence#920,True
24190,lightly,['lightly'],O,O,sentence#920,True
24191,quoted,['quoted'],O,O,sentence#920,True
24192,on,['on'],O,O,sentence#920,True
24193,call,['call'],O,O,sentence#920,True
24194,session,['session'],O,O,sentence#920,True
24195,ST.,"['st', '.']",B-LOC,B-LOC,sentence#921,True
24196,LOUIS,['louis'],I-LOC,I-LOC,sentence#921,True
24197,1996-12-06,"['1996', '-', '12', '-', '06']",O,O,sentence#921,True
24198,U.S.,"['u', '.', 's', '.']",B-LOC,B-LOC,sentence#921,True
24199,barge,['barge'],O,O,sentence#921,True
24200,rates,['rates'],O,O,sentence#921,True
24201,were,['were'],O,O,sentence#921,True
24202,lightly,['lightly'],O,O,sentence#921,True
24203,quoted,['quoted'],O,O,sentence#921,True
24204,Friday,['friday'],O,O,sentence#921,True
24205,on,['on'],O,O,sentence#921,True
24206,the,['the'],O,O,sentence#921,True
24207,St.,"['st', '.']",B-LOC,B-ORG,sentence#921,False
24208,Louis,['louis'],I-LOC,I-ORG,sentence#921,False
24209,Merchants,['merchants'],O,I-ORG,sentence#921,False
24210,Exchange,['exchange'],O,I-ORG,sentence#921,False
24211,call,['call'],O,O,sentence#921,True
24212,session,['session'],O,O,sentence#921,True
24213,No,['no'],O,O,sentence#922,True
24214,barges,['barges'],O,O,sentence#922,True
24215,traded,['traded'],O,O,sentence#922,True
24216,versus,['versus'],O,O,sentence#922,True
24217,no,['no'],O,O,sentence#922,True
24218,trades,['trades'],O,O,sentence#922,True
24219,Thursday,['thursday'],O,O,sentence#922,True
24220,-,['-'],O,O,sentence#923,True
24221,Two,['two'],O,O,sentence#923,True
24222,barges,['barges'],O,O,sentence#923,True
24223,next,['next'],O,O,sentence#923,True
24224,week,['week'],O,O,sentence#923,True
24225,Illinois,['illinois'],B-LOC,B-LOC,sentence#923,True
24226,bid,['bid'],O,O,sentence#923,True
24227,at,['at'],O,O,sentence#923,True
24228,a,['a'],O,O,sentence#923,True
24229,steady,['steady'],O,O,sentence#923,True
24230,130,['130'],O,O,sentence#923,True
24231,percent,['percent'],O,O,sentence#923,True
24232,of,['of'],O,O,sentence#923,True
24233,tariff,['tariff'],O,O,sentence#923,True
24234,",","[',']",O,O,sentence#923,True
24235,offered,['offered'],O,O,sentence#923,True
24236,at,['at'],O,O,sentence#923,True
24237,135,['135'],O,O,sentence#923,True
24238,percent,['percent'],O,O,sentence#923,True
24239,-,['-'],O,O,sentence#924,True
24240,One,['one'],O,O,sentence#924,True
24241,barge,['barge'],O,O,sentence#924,True
24242,",","[',']",O,O,sentence#924,True
24243,week,['week'],O,O,sentence#924,True
24244,of,['of'],O,O,sentence#924,True
24245,December,['december'],O,O,sentence#924,True
24246,15,['15'],O,O,sentence#924,True
24247,",","[',']",O,O,sentence#924,True
24248,lower,['lower'],O,O,sentence#924,True
24249,Ohio,['ohio'],B-LOC,B-LOC,sentence#924,True
24250,bid,['bid'],O,O,sentence#924,True
24251,2-1/2,"['2', '-', '1', '/', '2']",O,O,sentence#924,True
24252,points,['points'],O,O,sentence#924,True
24253,higher,['higher'],O,O,sentence#924,True
24254,at,['at'],O,O,sentence#924,True
24255,105,['105'],O,O,sentence#924,True
24256,percent,['percent'],O,O,sentence#924,True
24257,",","[',']",O,O,sentence#924,True
24258,no,['no'],O,O,sentence#924,True
24259,offer,['offer'],O,O,sentence#924,True
24260,Two,['two'],O,O,sentence#925,True
24261,barges,['barges'],O,O,sentence#925,True
24262,",","[',']",O,O,sentence#925,True
24263,week,['week'],O,O,sentence#925,True
24264,of,['of'],O,O,sentence#925,True
24265,January,['january'],O,O,sentence#925,True
24266,5,['5'],O,O,sentence#925,True
24267,",","[',']",O,O,sentence#925,True
24268,Illinois,['illinois'],B-LOC,B-LOC,sentence#925,True
24269,",","[',']",O,O,sentence#925,True
24270,offered,['offered'],O,O,sentence#925,True
24271,five,['five'],O,O,sentence#925,True
24272,points,['points'],O,O,sentence#925,True
24273,lower,['lower'],O,O,sentence#925,True
24274,at,['at'],O,O,sentence#925,True
24275,195,['195'],O,O,sentence#925,True
24276,percent,['percent'],O,O,sentence#925,True
24277,",","[',']",O,O,sentence#925,True
24278,bid,['bid'],O,O,sentence#925,True
24279,at,['at'],O,O,sentence#925,True
24280,150,['150'],O,O,sentence#925,True
24281,percent,['percent'],O,O,sentence#925,True
24282,-,['-'],O,O,sentence#926,True
