,words,tokenised_words,true,pred,sentence,agreement
27653,Ahmed,['ahmed'],B-PER,B-PER,sentence#1080,True
27654,Abdel-Rahman,"['abdel', '-', 'rahman']",I-PER,I-PER,sentence#1080,True
27655,said,['said'],O,O,sentence#1080,True
27656,on,['on'],O,O,sentence#1080,True
27657,Thursday,['thursday'],O,O,sentence#1080,True
27658,he,['he'],O,O,sentence#1080,True
27659,understood,['understood'],O,O,sentence#1080,True
27660,it,['it'],O,O,sentence#1080,True
27661,could,['could'],O,O,sentence#1080,True
27662,be,['be'],O,O,sentence#1080,True
27663,held,['held'],O,O,sentence#1080,True
27664,in,['in'],O,O,sentence#1080,True
27665,Cairo,['cairo'],B-LOC,B-LOC,sentence#1080,True
27666,either,['either'],O,O,sentence#1080,True
27667,on,['on'],O,O,sentence#1080,True
27668,Friday,['friday'],O,O,sentence#1080,True
27669,or,['or'],O,O,sentence#1080,True
27670,Sunday,['sunday'],O,O,sentence#1080,True
27671,Abdel-Rahman,"['abdel', '-', 'rahman']",B-PER,B-PER,sentence#1081,True
27672,had,['had'],O,O,sentence#1081,True
27673,said,['said'],O,O,sentence#1081,True
27674,on,['on'],O,O,sentence#1081,True
27675,Thursday,['thursday'],O,O,sentence#1081,True
27676,he,['he'],O,O,sentence#1081,True
27677,did,['did'],O,O,sentence#1081,True
27678,not,['not'],O,O,sentence#1081,True
27679,think,['think'],O,O,sentence#1081,True
27680,Saturday,['saturday'],O,O,sentence#1081,True
27681,would,['would'],O,O,sentence#1081,True
27682,be,['be'],O,O,sentence#1081,True
27683,the,['the'],O,O,sentence#1081,True
27684,date,['date'],O,O,sentence#1081,True
27685,because,['because'],O,O,sentence#1081,True
27686,it,['it'],O,O,sentence#1081,True
27687,is,['is'],O,O,sentence#1081,True
27688,the,['the'],O,O,sentence#1081,True
27689,Jewish,['jewish'],B-MISC,B-MISC,sentence#1081,True
27690,sabbath,['sabbath'],O,O,sentence#1081,True
27691,But,['but'],O,O,sentence#1082,True
27692,the,['the'],O,O,sentence#1082,True
27693,Jewish,['jewish'],B-MISC,B-MISC,sentence#1082,True
27694,sabbath,['sabbath'],O,O,sentence#1082,True
27695,ends,['ends'],O,O,sentence#1082,True
27696,at,['at'],O,O,sentence#1082,True
27697,sundown,"['sund', '##own']",O,O,sentence#1082,True
27698,",","[',']",O,O,sentence#1082,True
27699,so,['so'],O,O,sentence#1082,True
27700,a,['a'],O,O,sentence#1082,True
27701,night,['night'],O,O,sentence#1082,True
27702,meeting,['meeting'],O,O,sentence#1082,True
27703,would,['would'],O,O,sentence#1082,True
27704,not,['not'],O,O,sentence#1082,True
27705,interfere,"['inter', '##fere']",O,O,sentence#1082,True
27706,with,['with'],O,O,sentence#1082,True
27707,the,['the'],O,O,sentence#1082,True
27708,religious,['religious'],O,O,sentence#1082,True
27709,observance,"['observa', '##nce']",O,O,sentence#1082,True
27710,Turkey,['turkey'],B-LOC,B-LOC,sentence#1083,True
27711,hindered,"['hind', '##ered']",O,O,sentence#1083,True
27712,by,['by'],O,O,sentence#1083,True
27713,own,['own'],O,O,sentence#1083,True
27714,landmines,"['land', '##mines']",O,O,sentence#1083,True
27715,on,['on'],O,O,sentence#1083,True
27716,Syrian,['syrian'],B-MISC,B-MISC,sentence#1083,True
27717,border,['border'],O,O,sentence#1083,True
27718,ANKARA,['ankara'],B-LOC,B-LOC,sentence#1084,True
27719,1996-12-06,"['1996', '-', '12', '-', '06']",O,O,sentence#1084,True
27720,Turkey,['turkey'],B-LOC,B-LOC,sentence#1084,True
27721,'s,"[""'"", 's']",O,O,sentence#1084,True
27722,efforts,['efforts'],O,O,sentence#1084,True
27723,to,['to'],O,O,sentence#1084,True
27724,prevent,['prevent'],O,O,sentence#1084,True
27725,Kurdish,"['kur', '##dish']",B-MISC,B-MISC,sentence#1084,True
27726,rebels,['rebels'],O,O,sentence#1084,True
27727,and,['and'],O,O,sentence#1084,True
27728,smugglers,"['sm', '##ug', '##gler', '##s']",O,O,sentence#1084,True
27729,infiltrating,"['inf', '##ilt', '##rating']",O,O,sentence#1084,True
27730,from,['from'],O,O,sentence#1084,True
27731,Syria,['syria'],B-LOC,B-LOC,sentence#1084,True
27732,are,['are'],O,O,sentence#1084,True
27733,being,['being'],O,O,sentence#1084,True
27734,badly,['badly'],O,O,sentence#1084,True
27735,hindered,"['hind', '##ered']",O,O,sentence#1084,True
27736,because,['because'],O,O,sentence#1084,True
27737,the,['the'],O,O,sentence#1084,True
27738,military,['military'],O,O,sentence#1084,True
27739,does,['does'],O,O,sentence#1084,True
27740,not,['not'],O,O,sentence#1084,True
27741,have,['have'],O,O,sentence#1084,True
27742,a,['a'],O,O,sentence#1084,True
27743,map,['map'],O,O,sentence#1084,True
27744,of,['of'],O,O,sentence#1084,True
27745,its,['its'],O,O,sentence#1084,True
27746,own,['own'],O,O,sentence#1084,True
27747,minefields,"['mine', '##field', '##s']",O,O,sentence#1084,True
27748,on,['on'],O,O,sentence#1084,True
27749,the,['the'],O,O,sentence#1084,True
27750,border,['border'],O,O,sentence#1084,True
27751,",","[',']",O,O,sentence#1084,True
27752,a,['a'],O,O,sentence#1084,True
27753,commission,['commission'],O,O,sentence#1084,True
27754,of,['of'],O,O,sentence#1084,True
27755,parliamentarians,"['parliament', '##arian', '##s']",O,O,sentence#1084,True
27756,said,['said'],O,O,sentence#1084,True
27757,"""","['""']",O,O,sentence#1085,True
27758,It,['it'],O,O,sentence#1085,True
27759,is,['is'],O,O,sentence#1085,True
27760,not,['not'],O,O,sentence#1085,True
27761,known,['known'],O,O,sentence#1085,True
27762,exactly,['exactly'],O,O,sentence#1085,True
27763,where,['where'],O,O,sentence#1085,True
27764,the,['the'],O,O,sentence#1085,True
27765,mines,['mines'],O,O,sentence#1085,True
27766,have,['have'],O,O,sentence#1085,True
27767,been,['been'],O,O,sentence#1085,True
27768,sown,"['so', '##wn']",O,O,sentence#1085,True
27769,because,['because'],O,O,sentence#1085,True
27770,a,['a'],O,O,sentence#1085,True
27771,minefield,"['mine', '##field']",O,O,sentence#1085,True
27772,chart,['chart'],O,O,sentence#1085,True
27773,cannot,['cannot'],O,O,sentence#1085,True
27774,be,['be'],O,O,sentence#1085,True
27775,found,['found'],O,O,sentence#1085,True
27776,",","[',']",O,O,sentence#1085,True
27777,"""","['""']",O,O,sentence#1085,True
27778,the,['the'],O,O,sentence#1085,True
27779,commission,['commission'],O,O,sentence#1085,True
27780,said,['said'],O,O,sentence#1085,True
27781,in,['in'],O,O,sentence#1085,True
27782,a,['a'],O,O,sentence#1085,True
27783,report,['report'],O,O,sentence#1085,True
27784,on,['on'],O,O,sentence#1085,True
27785,border,['border'],O,O,sentence#1085,True
27786,protection,['protection'],O,O,sentence#1085,True
27787,The,['the'],O,O,sentence#1086,True
27788,report,['report'],O,O,sentence#1086,True
27789,",","[',']",O,O,sentence#1086,True
27790,to,['to'],O,O,sentence#1086,True
27791,be,['be'],O,O,sentence#1086,True
27792,debated,"['debate', '##d']",O,O,sentence#1086,True
27793,in,['in'],O,O,sentence#1086,True
27794,parliament,['parliament'],O,O,sentence#1086,True
27795,in,['in'],O,O,sentence#1086,True
27796,coming,['coming'],O,O,sentence#1086,True
27797,weeks,['weeks'],O,O,sentence#1086,True
27798,",","[',']",O,O,sentence#1086,True
27799,was,['was'],O,O,sentence#1086,True
27800,seen,['seen'],O,O,sentence#1086,True
27801,by,['by'],O,O,sentence#1086,True
27802,Reuters,['reuters'],B-ORG,B-ORG,sentence#1086,True
27803,on,['on'],O,O,sentence#1086,True
27804,Friday,['friday'],O,O,sentence#1086,True
27805,"""","['""']",O,O,sentence#1087,True
27806,Officials,['officials'],O,O,sentence#1087,True
27807,say,['say'],O,O,sentence#1087,True
27808,the,['the'],O,O,sentence#1087,True
27809,minefields,"['mine', '##field', '##s']",O,O,sentence#1087,True
27810,present,['present'],O,O,sentence#1087,True
27811,an,['an'],O,O,sentence#1087,True
27812,obstacle,"['ob', '##sta', '##cle']",O,O,sentence#1087,True
27813,to,['to'],O,O,sentence#1087,True
27814,the,['the'],O,O,sentence#1087,True
27815,security,['security'],O,O,sentence#1087,True
27816,forces,['forces'],O,O,sentence#1087,True
27817,",","[',']",O,O,sentence#1087,True
27818,"""","['""']",O,O,sentence#1087,True
27819,it,['it'],O,O,sentence#1087,True
27820,said,['said'],O,O,sentence#1087,True
27821,It,['it'],O,O,sentence#1088,True
27822,said,['said'],O,O,sentence#1088,True
27823,Kurdistan,['kurdistan'],B-ORG,B-ORG,sentence#1088,True
27824,Workers,['workers'],I-ORG,I-ORG,sentence#1088,True
27825,Party,['party'],I-ORG,I-ORG,sentence#1088,True
27826,(,['('],O,O,sentence#1088,True
27827,PKK,"['pk', '##k']",B-ORG,B-ORG,sentence#1088,True
27828,),[')'],O,O,sentence#1088,True
27829,guerrillas,"['guerrilla', '##s']",O,O,sentence#1088,True
27830,sometimes,['sometimes'],O,O,sentence#1088,True
27831,know,['know'],O,O,sentence#1088,True
27832,the,['the'],O,O,sentence#1088,True
27833,layout,['layout'],O,O,sentence#1088,True
27834,of,['of'],O,O,sentence#1088,True
27835,mined,"['mine', '##d']",O,O,sentence#1088,True
27836,areas,['areas'],O,O,sentence#1088,True
27837,along,['along'],O,O,sentence#1088,True
27838,the,['the'],O,O,sentence#1088,True
27839,border,['border'],O,O,sentence#1088,True
27840,better,['better'],O,O,sentence#1088,True
27841,than,['than'],O,O,sentence#1088,True
27842,the,['the'],O,O,sentence#1088,True
27843,security,['security'],O,O,sentence#1088,True
27844,forces,['forces'],O,O,sentence#1088,True
27845,"""","['""']",O,O,sentence#1089,True
27846,Terrorists,"['terrorist', '##s']",O,O,sentence#1089,True
27847,and,['and'],O,O,sentence#1089,True
27848,smugglers,"['sm', '##ug', '##gler', '##s']",O,O,sentence#1089,True
27849,have,['have'],O,O,sentence#1089,True
27850,dug,['dug'],O,O,sentence#1089,True
27851,up,['up'],O,O,sentence#1089,True
27852,the,['the'],O,O,sentence#1089,True
27853,mines,['mines'],O,O,sentence#1089,True
27854,",","[',']",O,O,sentence#1089,True
27855,defused,"['def', '##used']",O,O,sentence#1089,True
27856,them,['them'],O,O,sentence#1089,True
27857,and,['and'],O,O,sentence#1089,True
27858,opened,['opened'],O,O,sentence#1089,True
27859,up,['up'],O,O,sentence#1089,True
27860,wide,['wide'],O,O,sentence#1089,True
27861,paths,['paths'],O,O,sentence#1089,True
27862,in,['in'],O,O,sentence#1089,True
27863,some,['some'],O,O,sentence#1089,True
27864,areas,['areas'],O,O,sentence#1089,True
27865,They,['they'],O,O,sentence#1090,True
27866,can,['can'],O,O,sentence#1090,True
27867,come,['come'],O,O,sentence#1090,True
27868,in,['in'],O,O,sentence#1090,True
27869,and,['and'],O,O,sentence#1090,True
27870,out,['out'],O,O,sentence#1090,True
27871,easily,['easily'],O,O,sentence#1090,True
27872,as,['as'],O,O,sentence#1090,True
27873,the,['the'],O,O,sentence#1090,True
27874,minefields,"['mine', '##field', '##s']",O,O,sentence#1090,True
27875,are,['are'],O,O,sentence#1090,True
27876,not,['not'],O,O,sentence#1090,True
27877,an,['an'],O,O,sentence#1090,True
27878,obstacle,"['ob', '##sta', '##cle']",O,O,sentence#1090,True
27879,",","[',']",O,O,sentence#1090,True
27880,"""","['""']",O,O,sentence#1090,True
27881,it,['it'],O,O,sentence#1090,True
27882,said,['said'],O,O,sentence#1090,True
27883,An,['an'],O,O,sentence#1091,True
27884,armed,['armed'],O,B-ORG,sentence#1091,False
27885,forces,['forces'],O,O,sentence#1091,True
27886,spokesman,"['spoke', '##sman']",O,O,sentence#1091,True
27887,was,['was'],O,O,sentence#1091,True
27888,not,['not'],O,O,sentence#1091,True
27889,available,['available'],O,O,sentence#1091,True
27890,for,['for'],O,O,sentence#1091,True
27891,comment,['comment'],O,O,sentence#1091,True
27892,Turkey,['turkey'],B-LOC,B-LOC,sentence#1092,True
27893,says,['says'],O,O,sentence#1092,True
27894,Syria,['syria'],B-LOC,B-LOC,sentence#1092,True
27895,sponsors,['sponsors'],O,O,sentence#1092,True
27896,the,['the'],O,O,sentence#1092,True
27897,PKK,"['pk', '##k']",B-ORG,B-ORG,sentence#1092,True
27898,",","[',']",O,O,sentence#1092,True
27899,fighting,['fighting'],O,O,sentence#1092,True
27900,for,['for'],O,O,sentence#1092,True
27901,Kurdish,"['kur', '##dish']",B-MISC,B-MISC,sentence#1092,True
27902,self-rule,"['self', '-', 'rule']",O,O,sentence#1092,True
27903,in,['in'],O,O,sentence#1092,True
27904,southeast,['southeast'],O,O,sentence#1092,True
27905,Turkey,['turkey'],B-LOC,B-LOC,sentence#1092,True
27906,Damascus,['damascus'],B-LOC,B-LOC,sentence#1093,True
27907,denies,"['den', '##ies']",O,O,sentence#1093,True
27908,aiding,"['aid', '##ing']",O,O,sentence#1093,True
27909,the,['the'],O,O,sentence#1093,True
27910,rebels,['rebels'],O,O,sentence#1093,True
27911,The,['the'],O,O,sentence#1094,True
27912,PKK,"['pk', '##k']",B-ORG,B-ORG,sentence#1094,True
27913,also,['also'],O,O,sentence#1094,True
27914,crosses,['crosses'],O,O,sentence#1094,True
27915,into,['into'],O,O,sentence#1094,True
27916,Turkey,['turkey'],B-LOC,B-LOC,sentence#1094,True
27917,from,['from'],O,O,sentence#1094,True
27918,bases,['bases'],O,O,sentence#1094,True
27919,in,['in'],O,O,sentence#1094,True
27920,the,['the'],O,O,sentence#1094,True
27921,mountains,['mountains'],O,O,sentence#1094,True
27922,of,['of'],O,O,sentence#1094,True
27923,northern,['northern'],O,O,sentence#1094,True
27924,Iraq,['iraq'],B-LOC,B-LOC,sentence#1094,True
27925,More,['more'],O,O,sentence#1095,True
27926,than,['than'],O,O,sentence#1095,True
27927,"21,000","['21', ',', '000']",O,O,sentence#1095,True
27928,people,['people'],O,O,sentence#1095,True
27929,have,['have'],O,O,sentence#1095,True
27930,died,['died'],O,O,sentence#1095,True
27931,in,['in'],O,O,sentence#1095,True
27932,the,['the'],O,O,sentence#1095,True
27933,12-year-old,"['12', '-', 'year', '-', 'old']",O,O,sentence#1095,True
27934,conflict,['conflict'],O,O,sentence#1095,True
27935,Three,['three'],O,O,sentence#1096,True
27936,dead,['dead'],O,O,sentence#1096,True
27937,in,['in'],O,O,sentence#1096,True
27938,Kurd,"['kur', '##d']",B-MISC,B-MISC,sentence#1096,True
27939,militia,['militia'],O,O,sentence#1096,True
27940,blood,['blood'],O,O,sentence#1096,True
27941,feud,['feud'],O,O,sentence#1096,True
27942,in,['in'],O,O,sentence#1096,True
27943,Turkey,['turkey'],B-LOC,B-LOC,sentence#1096,True
27944,DIYARBAKIR,"['di', '##yar', '##baki', '##r']",B-LOC,B-LOC,sentence#1097,True
27945,",","[',']",O,O,sentence#1097,True
27946,Turkey,['turkey'],B-LOC,B-LOC,sentence#1097,True
27947,1996-12-06,"['1996', '-', '12', '-', '06']",O,O,sentence#1097,True
27948,Three,['three'],O,O,sentence#1097,True
27949,people,['people'],O,O,sentence#1097,True
27950,were,['were'],O,O,sentence#1097,True
27951,killed,['killed'],O,O,sentence#1097,True
27952,on,['on'],O,O,sentence#1097,True
27953,Friday,['friday'],O,O,sentence#1097,True
27954,in,['in'],O,O,sentence#1097,True
27955,a,['a'],O,O,sentence#1097,True
27956,gun,['gun'],O,O,sentence#1097,True
27957,battle,['battle'],O,O,sentence#1097,True
27958,between,['between'],O,O,sentence#1097,True
27959,rival,['rival'],O,O,sentence#1097,True
27960,groups,['groups'],O,O,sentence#1097,True
27961,of,['of'],O,O,sentence#1097,True
27962,anti-guerrilla,"['anti', '-', 'guerrilla']",O,O,sentence#1097,True
27963,militiamen,"['militia', '##men']",O,O,sentence#1097,True
27964,on,['on'],O,O,sentence#1097,True
27965,the,['the'],O,O,sentence#1097,True
27966,streets,['streets'],O,O,sentence#1097,True
27967,of,['of'],O,O,sentence#1097,True
27968,this,['this'],O,O,sentence#1097,True
27969,southeastern,['southeastern'],O,O,sentence#1097,True
27970,Turkish,['turkish'],B-MISC,B-MISC,sentence#1097,True
27971,city,['city'],O,O,sentence#1097,True
27972,",","[',']",O,O,sentence#1097,True
27973,police,['police'],O,O,sentence#1097,True
27974,said,['said'],O,O,sentence#1097,True
27975,Four,['four'],O,O,sentence#1098,True
27976,others,['others'],O,O,sentence#1098,True
27977,were,['were'],O,O,sentence#1098,True
27978,wounded,['wounded'],O,O,sentence#1098,True
27979,in,['in'],O,O,sentence#1098,True
27980,the,['the'],O,O,sentence#1098,True
27981,clash,['clash'],O,O,sentence#1098,True
27982,",","[',']",O,O,sentence#1098,True
27983,caused,['caused'],O,O,sentence#1098,True
27984,by,['by'],O,O,sentence#1098,True
27985,a,['a'],O,O,sentence#1098,True
27986,blood,['blood'],O,O,sentence#1098,True
27987,feud,['feud'],O,O,sentence#1098,True
27988,between,['between'],O,O,sentence#1098,True
27989,two,['two'],O,O,sentence#1098,True
27990,families,['families'],O,O,sentence#1098,True
27991,",","[',']",O,O,sentence#1098,True
27992,the,['the'],O,O,sentence#1098,True
27993,Kesers,"['kes', '##ers']",B-PER,B-PER,sentence#1098,True
27994,and,['and'],O,O,sentence#1098,True
27995,Karabuluts,"['kara', '##bul', '##uts']",B-PER,B-PER,sentence#1098,True
27996,",","[',']",O,O,sentence#1098,True
27997,serving,['serving'],O,O,sentence#1098,True
27998,as,['as'],O,O,sentence#1098,True
27999,state-paid,"['state', '-', 'paid']",O,O,sentence#1098,True
28000,village,['village'],O,O,sentence#1098,True
28001,guards,['guards'],O,O,sentence#1098,True
28002,against,['against'],O,O,sentence#1098,True
28003,Kurdish,"['kur', '##dish']",B-MISC,B-MISC,sentence#1098,True
28004,rebels,['rebels'],O,O,sentence#1098,True
28005,Police,['police'],O,O,sentence#1099,True
28006,said,['said'],O,O,sentence#1099,True
28007,the,['the'],O,O,sentence#1099,True
28008,guards,['guards'],O,O,sentence#1099,True
28009,fired,['fired'],O,O,sentence#1099,True
28010,automatic,['automatic'],O,O,sentence#1099,True
28011,weapons,['weapons'],O,O,sentence#1099,True
28012,at,['at'],O,O,sentence#1099,True
28013,each,['each'],O,O,sentence#1099,True
28014,other,['other'],O,O,sentence#1099,True
28015,One,['one'],O,O,sentence#1100,True
28016,of,['of'],O,O,sentence#1100,True
28017,the,['the'],O,O,sentence#1100,True
28018,dead,['dead'],O,O,sentence#1100,True
28019,was,['was'],O,O,sentence#1100,True
28020,a,['a'],O,O,sentence#1100,True
28021,civilian,['civilian'],O,O,sentence#1100,True
28022,passer-by,"['passer', '-', 'by']",O,O,sentence#1100,True
28023,The,['the'],O,O,sentence#1101,True
28024,role,['role'],O,O,sentence#1101,True
28025,of,['of'],O,O,sentence#1101,True
28026,the,['the'],O,O,sentence#1101,True
28027,"70,000","['70', ',', '000']",O,O,sentence#1101,True
28028,mainly,['mainly'],O,O,sentence#1101,True
28029,Kurdish,"['kur', '##dish']",B-MISC,B-MISC,sentence#1101,True
28030,village,['village'],O,O,sentence#1101,True
28031,guards,['guards'],O,O,sentence#1101,True
28032,who,['who'],O,O,sentence#1101,True
28033,fight,['fight'],O,O,sentence#1101,True
28034,Kurdistan,['kurdistan'],B-ORG,B-ORG,sentence#1101,True
28035,Workers,['workers'],I-ORG,I-ORG,sentence#1101,True
28036,Party,['party'],I-ORG,I-ORG,sentence#1101,True
28037,(,['('],O,O,sentence#1101,True
28038,PKK,"['pk', '##k']",B-ORG,B-ORG,sentence#1101,True
28039,),[')'],O,O,sentence#1101,True
28040,guerrillas,"['guerrilla', '##s']",O,O,sentence#1101,True
28041,in,['in'],O,O,sentence#1101,True
28042,the,['the'],O,O,sentence#1101,True
28043,southeast,['southeast'],O,O,sentence#1101,True
28044,has,['has'],O,O,sentence#1101,True
28045,been,['been'],O,O,sentence#1101,True
28046,questioned,['questioned'],O,O,sentence#1101,True
28047,recently,['recently'],O,O,sentence#1101,True
28048,after,['after'],O,O,sentence#1101,True
28049,media,['media'],O,O,sentence#1101,True
28050,allegations,['allegations'],O,O,sentence#1101,True
28051,that,['that'],O,O,sentence#1101,True
28052,many,['many'],O,O,sentence#1101,True
28053,of,['of'],O,O,sentence#1101,True
28054,them,['them'],O,O,sentence#1101,True
28055,are,['are'],O,O,sentence#1101,True
28056,involved,['involved'],O,O,sentence#1101,True
28057,in,['in'],O,O,sentence#1101,True
28058,common,['common'],O,O,sentence#1101,True
28059,crime,['crime'],O,O,sentence#1101,True
28060,The,['the'],O,O,sentence#1102,True
28061,head,['head'],O,O,sentence#1102,True
28062,of,['of'],O,O,sentence#1102,True
28063,the,['the'],O,O,sentence#1102,True
28064,region,['region'],O,O,sentence#1102,True
