,words,preprocessed_words,tokenised_words,pre_tok_words,true,pred,sentence,agreement
10730,الرواد,ال+ رواد,"['الر', '##واد']","['ال+', 'رواد']",O,O,sentence#403,True
10731,الثلاثة,ال+ ثلاث +ة,"['ال', '##ثلاث', '##ة']","['ال+', 'ثلاث', '+ة']",O,O,sentence#403,True
10732,الى,الى,['الى'],['الى'],O,O,sentence#403,True
10733,مركز,مركز,['مركز'],['مركز'],O,O,sentence#403,True
10734,فضائي,فضائي,['فضائي'],['فضائي'],O,O,sentence#403,True
10735,لإجراء,ل+ إجراء,"['لإ', '##جرا', '##ء']","['ل+', 'إجراء']",O,O,sentence#403,True
10736,الفحوص,ال+ فحوص,"['الف', '##حو', '##ص']","['ال+', 'فحوص']",O,O,sentence#403,True
10737,عليهم,علي +هم,"['علي', '##هم']","['علي', '+هم']",O,O,sentence#403,True
10738,ويتردد,و+ يتردد,"['ويت', '##رد', '##د']","['و+', 'يتردد']",O,O,sentence#403,True
10739,أن,أن,['أن'],['أن'],O,O,sentence#403,True
10740,أنصاري,أنصاري,['أنصاري'],['أنصاري'],B-PERS,B-PERS,sentence#403,True
10741,التي,التي,['التي'],['التي'],O,O,sentence#403,True
10742,تبلغ,تبلغ,['تبلغ'],['تبلغ'],O,O,sentence#403,True
10743,من,من,['من'],['من'],O,O,sentence#403,True
10744,العمر,ال+ عمر,"['الع', '##مر']","['ال+', 'عمر']",O,O,sentence#403,True
10745,40,40,['40'],['40'],O,O,sentence#403,True
10746,عاما,عام +ا,"['عام', '##ا']","['عام', '+ا']",O,O,sentence#403,True
10747,،,،,['،'],['،'],O,O,sentence#403,True
10748,وتعمل,و+ تعمل,"['وتع', '##مل']","['و+', 'تعمل']",O,O,sentence#403,True
10749,في,في,['في'],['في'],O,O,sentence#403,True
10750,مجل,مجل,['مجل'],['مجل'],O,O,sentence#403,True
10751,استثمارات,استثمار +ات,"['استثمار', '##ات']","['استثمار', '+ات']",O,O,sentence#403,True
10752,الاتصالات,ال+ اتصال +ات,"['الا', '##تص', '##الات']","['ال+', 'اتصال', '+ات']",O,O,sentence#403,True
10753,،,،,['،'],['،'],O,O,sentence#403,True
10754,قد,قد,['قد'],['قد'],O,O,sentence#403,True
10755,دفعت,دفع +ت,"['دفع', '##ت']","['دفع', '+ت']",O,O,sentence#403,True
10756,20,20,['20'],['20'],O,O,sentence#403,True
10757,مليون,مليون,['مليون'],['مليون'],O,O,sentence#403,True
10758,دولار,دولار,['دولار'],['دولار'],B-MISC,B-MISC,sentence#403,True
10759,للقيام,ل+ ال+ قيام,"['ل', '##لق', '##يا', '##م']","['ل+', 'ال+', 'قيام']",O,O,sentence#403,True
10760,بهذه,ب+ هذه,"['به', '##ذه']","['ب+', 'هذه']",O,O,sentence#403,True
10761,الرحلة,ال+ رحل +ة,"['الرح', '##لة']","['ال+', 'رحل', '+ة']",O,O,sentence#403,True
10762,الفضائية,ال+ فضائي +ة,"['الف', '##ضائي', '##ة']","['ال+', 'فضائي', '+ة']",O,O,sentence#403,True
10763,،,،,['،'],['،'],O,O,sentence#404,True
10764,ثلاثة,ثلاث +ة,"['ثلاث', '##ة']","['ثلاث', '+ة']",O,O,sentence#404,True
10765,من,من,['من'],['من'],O,O,sentence#404,True
10766,سائحي,سائح +ي,"['سائح', '##ي']","['سائح', '+ي']",O,O,sentence#404,True
10767,الفضاء,ال+ فضاء,"['الف', '##ضاء']","['ال+', 'فضاء']",O,O,sentence#404,True
10768,الذين,الذين,['الذين'],['الذين'],O,O,sentence#404,True
10769,سبقوا,سبق +وا,"['سبقو', '##ا']","['سبق', '+وا']",O,O,sentence#404,True
10770,أنصاري,أنصاري,['أنصاري'],['أنصاري'],B-PERS,B-PERS,sentence#404,True
10771,ودفع,و+ دفع,"['ود', '##فع']","['و+', 'دفع']",O,O,sentence#404,True
10772,كل,كل,['كل'],['كل'],O,O,sentence#404,True
10773,منهم,من +هم,"['منه', '##م']","['من', '+هم']",O,O,sentence#404,True
10774,عن,عن,['عن'],['عن'],O,O,sentence#404,True
10775,رحلته,رحل +ت +ه,"['رحل', '##ته']","['رحل', '+ت', '+ه']",O,O,sentence#404,True
10776,حوالي,حوالي,['حوالي'],['حوالي'],O,O,sentence#404,True
10777,20,20,['20'],['20'],O,O,sentence#404,True
10778,مليون,مليون,['مليون'],['مليون'],O,O,sentence#404,True
10779,دولار,دولار,['دولار'],['دولار'],B-MISC,B-MISC,sentence#404,True
10780,لبرنامج,ل+ برنامج,"['لبر', '##نام', '##ج']","['ل+', 'برنامج']",O,O,sentence#404,True
10781,الفضاء,ال+ فضاء,"['الف', '##ضاء']","['ال+', 'فضاء']",O,O,sentence#404,True
10782,الروسي,ال+ روسي,"['الر', '##وسي']","['ال+', 'روسي']",O,O,sentence#404,True
10783,وأضاف,و+ أضاف,"['وأ', '##ضاف']","['و+', 'أضاف']",O,O,sentence#405,True
10784,أنوش,أنوش,"['أنو', '##ش']","['أنو', '##ش']",B-PERS,B-PERS,sentence#405,True
10785,أنصاري,أنصاري,['أنصاري'],['أنصاري'],I-PERS,I-PERS,sentence#405,True
10786,قد,قد,['قد'],['قد'],O,O,sentence#405,True
10787,انطلقت,انطلق +ت,"['انطلق', '##ت']","['انطلق', '+ت']",O,O,sentence#405,True
10788,الى,الى,['الى'],['الى'],O,O,sentence#405,True
10789,الفضاء,ال+ فضاء,"['الف', '##ضاء']","['ال+', 'فضاء']",O,O,sentence#405,True
10790,من,من,['من'],['من'],O,O,sentence#405,True
10791,مركز,مركز,['مركز'],['مركز'],O,O,sentence#405,True
10792,بيكنور,بيكنور,"['بيك', '##نور']","['بيك', '##نور']",B-MISC,B-MISC,sentence#405,True
10793,الفضائي,ال+ فضائي,"['الف', '##ضائي']","['ال+', 'فضائي']",O,O,sentence#405,True
10794,في,في,['في'],['في'],O,O,sentence#405,True
10795,قازاخستان,قازاخستان,['قازاخستان'],['قازاخستان'],B-LOC,B-LOC,sentence#405,True
10796,في,في,['في'],['في'],O,O,sentence#405,True
10797,18,18,['18'],['18'],O,O,sentence#405,True
10798,سبتمبر,سبتمبر,['سبتمبر'],['سبتمبر'],O,O,sentence#405,True
10799,/,-,['[UNK]'],['-'],O,O,sentence#405,True
10800,أيلول,أيلول,['أيلول'],['أيلول'],O,O,sentence#405,True
10801,مع,مع,['مع'],['مع'],O,O,sentence#405,True
10802,طاقم,طاقم,['طاقم'],['طاقم'],O,O,sentence#405,True
10803,أمريكي,أمريكي,['أمريكي'],['أمريكي'],O,O,sentence#405,True
10804,روسي,روسي,['روسي'],['روسي'],O,O,sentence#405,True
10805,جديد,جديد,['جديد'],['جديد'],O,O,sentence#405,True
10806,،,،,['،'],['،'],O,O,sentence#405,True
10807,حل,حل,['حل'],['حل'],O,O,sentence#405,True
10808,محل,محل,['محل'],['محل'],O,O,sentence#405,True
10809,فينوجرادوف,فينوجرادوف,"['فينو', '##جراد', '##وف']","['فينو', '##جراد', '##وف']",B-PERS,B-PERS,sentence#405,True
10810,ووليامز,و+ وليامز,"['وول', '##يا', '##مز']","['و+', 'وليامز']",B-PERS,B-PERS,sentence#405,True
10811,على,على,['على'],['على'],O,O,sentence#405,True
10812,المحطة,ال+ محط +ة,"['المح', '##طة']","['ال+', 'محط', '+ة']",O,O,sentence#405,True
10813,الفضائية,ال+ فضائي +ة,"['الف', '##ضائي', '##ة']","['ال+', 'فضائي', '+ة']",O,O,sentence#405,True
10814,الدولية,ال+ دولي +ة,"['الد', '##ولية']","['ال+', 'دولي', '+ة']",O,O,sentence#405,True
10815,بالقول,ب+ ال+ قول,"['بال', '##قول']","['ب+', 'ال+', 'قول']",O,O,sentence#406,True
10816,شركة,شرك +ة,['شركة'],"['شرك', '+ة']",O,O,sentence#406,True
10817,فولكسفاجن,فولكسفاجن,['فولكسفاجن'],['فولكسفاجن'],B-ORG,B-ORG,sentence#406,True
10818,الألمانية,ال+ ألماني +ة,"['الأ', '##لمان', '##ية']","['ال+', 'ألماني', '+ة']",O,O,sentence#406,True
10819,لصناعة,ل+ صناع +ة,"['لص', '##ناع', '##ة']","['ل+', 'صناع', '+ة']",O,O,sentence#406,True
10820,السيارات,ال+ سيار +ات,"['السي', '##ارات']","['ال+', 'سيار', '+ات']",O,O,sentence#406,True
10821,إلى,إلى,['إلى'],['إلى'],O,O,sentence#406,True
10822,اتفاق,اتفاق,['اتفاق'],['اتفاق'],O,O,sentence#406,True
10823,مع,مع,['مع'],['مع'],O,O,sentence#406,True
10824,نقابات,نقاب +ات,"['نقاب', '##ات']","['نقاب', '+ات']",O,O,sentence#406,True
10825,العمال,ال+ عمال,"['الع', '##مال']","['ال+', 'عمال']",O,O,sentence#406,True
10826,لتمديد,ل+ تمديد,"['لتم', '##ديد']","['ل+', 'تمديد']",O,O,sentence#406,True
10827,ساعات,ساع +ات,"['ساع', '##ات']","['ساع', '+ات']",O,O,sentence#406,True
10828,العمل,ال+ عمل,"['الع', '##مل']","['ال+', 'عمل']",O,O,sentence#406,True
10829,في,في,['في'],['في'],O,O,sentence#406,True
10830,ستة,ست +ة,"['ست', '##ة']","['ست', '+ة']",O,O,sentence#406,True
10831,من,من,['من'],['من'],O,O,sentence#406,True
10832,المصانع,ال+ مصانع,"['الم', '##صان', '##ع']","['ال+', 'مصانع']",O,O,sentence#406,True
10833,دون,دون,['دون'],['دون'],O,O,sentence#406,True
10834,أي,أي,['أي'],['أي'],O,O,sentence#406,True
10835,زيادة,زياد +ة,"['زياد', '##ة']","['زياد', '+ة']",O,O,sentence#406,True
10836,في,في,['في'],['في'],O,O,sentence#406,True
10837,الأجور,ال+ أجور,"['الأ', '##جور']","['ال+', 'أجور']",O,O,sentence#406,True
10838,'',' ',"[""'"", ""'""]","[""'"", ""'""]",O,O,sentence#407,True
10839,مضمون,مضمون,['مضمون'],['مضمون'],O,O,sentence#407,True
10840,الاتفاق,ال+ اتفاق,"['الا', '##تف', '##اق']","['ال+', 'اتفاق']",O,O,sentence#407,True
10841,فإن,ف+ إن,['فإن'],"['ف+', 'إن']",O,O,sentence#407,True
10842,العمال,ال+ عمال,"['الع', '##مال']","['ال+', 'عمال']",O,O,sentence#407,True
10843,البالغ,ال+ بالغ,"['الب', '##الغ']","['ال+', 'بالغ']",O,O,sentence#407,True
10844,عددهم,عدد +هم,"['عدد', '##هم']","['عدد', '+هم']",O,O,sentence#407,True
10845,100,100,['100'],['100'],O,O,sentence#407,True
10846,ألف,ألف,['ألف'],['ألف'],O,O,sentence#407,True
10847,عامل,عامل,['عامل'],['عامل'],O,O,sentence#407,True
10848,سيحصلون,س+ يحصل +ون,"['سيح', '##صل', '##ون']","['س+', 'يحصل', '+ون']",O,O,sentence#407,True
10849,على,على,['على'],['على'],O,O,sentence#407,True
10850,ضمان,ضمان,['ضمان'],['ضمان'],O,O,sentence#407,True
10851,الاستمرار,ال+ استمرار,"['الا', '##ستم', '##را', '##ر']","['ال+', 'استمرار']",O,O,sentence#407,True
10852,في,في,['في'],['في'],O,O,sentence#407,True
10853,العمل,ال+ عمل,"['الع', '##مل']","['ال+', 'عمل']",O,O,sentence#407,True
10854,إلى,إلى,['إلى'],['إلى'],O,O,sentence#407,True
10855,غاية,غاي +ة,"['غاي', '##ة']","['غاي', '+ة']",O,O,sentence#407,True
10856,عام,عام,['عام'],['عام'],O,O,sentence#407,True
10857,2011,2011,['2011'],['2011'],O,O,sentence#407,True
10858,مقابل,مقابل,['مقابل'],['مقابل'],O,O,sentence#407,True
10859,زيادة,زياد +ة,"['زياد', '##ة']","['زياد', '+ة']",O,O,sentence#407,True
10860,أربع,أربع,['أربع'],['أربع'],O,O,sentence#407,True
10861,ساعات,ساع +ات,"['ساع', '##ات']","['ساع', '+ات']",O,O,sentence#407,True
10862,أسبوعيا,أسبوعي +ا,"['أسبوعي', '##ا']","['أسبوعي', '+ا']",O,O,sentence#407,True
10863,إلى,إلى,['إلى'],['إلى'],O,O,sentence#407,True
10864,ساعات,ساع +ات,"['ساع', '##ات']","['ساع', '+ات']",O,O,sentence#407,True
10865,العمل,ال+ عمل,"['الع', '##مل']","['ال+', 'عمل']",O,O,sentence#407,True
10866,الثلاثة,ال+ ثلاث +ة,"['ال', '##ثلاث', '##ة']","['ال+', 'ثلاث', '+ة']",O,O,sentence#407,True
10867,والثلاثين,و+ ال+ ثلاث +ين,"['وال', '##ثلاث', '##ين']","['و+', 'ال+', 'ثلاث', '+ين']",O,O,sentence#407,True
10868,صاحب,صاحب,['صاحب'],['صاحب'],O,O,sentence#408,True
10869,عملاق,عملاق,['عملاق'],['عملاق'],O,O,sentence#408,True
10870,صناعة,صناع +ة,"['صناع', '##ة']","['صناع', '+ة']",O,O,sentence#408,True
10871,السيارات,ال+ سيار +ات,"['السي', '##ارات']","['ال+', 'سيار', '+ات']",O,O,sentence#408,True
10872,الألمانية,ال+ ألماني +ة,"['الأ', '##لمان', '##ية']","['ال+', 'ألماني', '+ة']",O,O,sentence#408,True
10873,قد,قد,['قد'],['قد'],O,O,sentence#408,True
10874,تعهد,تعهد,['تعهد'],['تعهد'],O,O,sentence#408,True
10875,بصنع,ب+ صنع,"['بص', '##نع']","['ب+', 'صنع']",O,O,sentence#408,True
10876,الجيل,ال+ جيل,"['الجي', '##ل']","['ال+', 'جيل']",O,O,sentence#408,True
10877,المقبل,ال+ مقبل,"['المق', '##بل']","['ال+', 'مقبل']",O,O,sentence#408,True
10878,من,من,['من'],['من'],O,O,sentence#408,True
10879,سيارات,سيار +ات,"['سيار', '##ات']","['سيار', '+ات']",O,O,sentence#408,True
10880,"""","""","['""']","['""']",O,O,sentence#408,True
10881,غولف,غولف,['غولف'],['غولف'],B-MISC,B-MISC,sentence#408,True
10882,"""","""","['""']","['""']",O,O,sentence#408,True
10883,في,في,['في'],['في'],O,O,sentence#408,True
10884,مصنعه,مصنع +ه,"['مصنع', '##ه']","['مصنع', '+ه']",O,O,sentence#408,True
10885,الرئيسي,ال+ رئيسي,"['الر', '##ئيس', '##ي']","['ال+', 'رئيسي']",O,O,sentence#408,True
10886,بمدينة,ب+ مدين +ة,"['بمد', '##ينة']","['ب+', 'مدين', '+ة']",O,O,sentence#408,True
10887,وولفسبورج,وولفسبورج,"['وولف', '##سبورج']","['وولف', '##سبورج']",B-LOC,B-LOC,sentence#408,True
10888,كما,كما,['كما'],['كما'],O,O,sentence#409,True
10889,لتقليص,ل+ تقليص,"['لت', '##قلي', '##ص']","['ل+', 'تقليص']",O,O,sentence#409,True
10890,نفقات,نفق +ات,"['نفق', '##ات']","['نفق', '+ات']",O,O,sentence#409,True
10891,إنتاج,إنتاج,['إنتاج'],['إنتاج'],O,O,sentence#409,True
10892,سياراتها,سيار +ات +ها,"['سيار', '##اتها']","['سيار', '+ات', '+ها']",O,O,sentence#409,True
10893,الملكي,ال+ ملكي,"['الم', '##لكي']","['ال+', 'ملكي']",O,O,sentence#410,True
10894,سياراتها,سيار +ات +ها,"['سيار', '##اتها']","['سيار', '+ات', '+ها']",O,O,sentence#410,True
10895,من,من,['من'],['من'],O,O,sentence#410,True
10896,نوع,نوع,['نوع'],['نوع'],O,O,sentence#410,True
10897,غولف,غولف,['غولف'],['غولف'],B-MISC,B-MISC,sentence#410,True
10898,وغيرها,و+ غير +ها,"['وغير', '##ها']","['و+', 'غير', '+ها']",O,O,sentence#410,True
10899,رواجا,رواج +ا,"['رواج', '##ا']","['رواج', '+ا']",O,O,sentence#410,True
10900,تجاريا,تجاري +ا,"['تجاري', '##ا']","['تجاري', '+ا']",O,O,sentence#410,True
10901,كبيرا,كبير +ا,"['كبير', '##ا']","['كبير', '+ا']",O,O,sentence#410,True
10902,،,،,['،'],['،'],O,O,sentence#410,True
10903,إلا,إلا,['إلا'],['إلا'],O,O,sentence#410,True
10904,أنها,أن +ها,['أنها'],"['أن', '+ها']",O,O,sentence#410,True
10905,لا,لا,['لا'],['لا'],O,O,sentence#410,True
10906,تحقق,تحقق,['تحقق'],['تحقق'],O,O,sentence#410,True
10907,هامشا,هامش +ا,"['هامش', '##ا']","['هامش', '+ا']",O,O,sentence#410,True
10908,كبيرا,كبير +ا,"['كبير', '##ا']","['كبير', '+ا']",O,O,sentence#410,True
10909,من,من,['من'],['من'],O,O,sentence#410,True
10910,الربح,ال+ ربح,"['الر', '##بح']","['ال+', 'ربح']",O,O,sentence#410,True
10911,شكيب,شكيب,['شكيب'],['شكيب'],B-PERS,O,sentence#411,False
10912,الشركة,ال+ شرك +ة,"['الشر', '##كة']","['ال+', 'شرك', '+ة']",O,O,sentence#411,True
10913,تسعى,تسعى,['تسعى'],['تسعى'],O,O,sentence#411,True
10914,لرفع,ل+ رفع,"['لر', '##فع']","['ل+', 'رفع']",O,O,sentence#411,True
10915,ساعات,ساع +ات,"['ساع', '##ات']","['ساع', '+ات']",O,O,sentence#411,True
10916,العمل,ال+ عمل,"['الع', '##مل']","['ال+', 'عمل']",O,O,sentence#411,True
10917,إلى,إلى,['إلى'],['إلى'],O,O,sentence#411,True
10918,35,35,['35'],['35'],O,O,sentence#411,True
10919,ساعة,ساع +ة,"['ساع', '##ة']","['ساع', '+ة']",O,O,sentence#411,True
10920,أسبوعيا,أسبوعي +ا,"['أسبوعي', '##ا']","['أسبوعي', '+ا']",O,O,sentence#411,True
10921,دون,دون,['دون'],['دون'],O,O,sentence#411,True
10922,الزيادة,ال+ زياد +ة,"['الز', '##يا', '##دة']","['ال+', 'زياد', '+ة']",O,O,sentence#411,True
10923,في,في,['في'],['في'],O,O,sentence#411,True
10924,أجور,أجور,['أجور'],['أجور'],O,O,sentence#411,True
10925,العمال,ال+ عمال,"['الع', '##مال']","['ال+', 'عمال']",O,O,sentence#411,True
10926,رئيس,رئيس,['رئيس'],['رئيس'],O,O,sentence#412,True
10927,هارتموت,هارتموت,"['هار', '##تم', '##وت']","['هار', '##تم', '##وت']",B-PERS,B-ORG,sentence#412,False
10928,مين,مين,['مين'],['مين'],I-PERS,I-PERS,sentence#412,True
10929,مندوب,مندوب,['مندوب'],['مندوب'],O,O,sentence#412,True
10930,نقابة,نقاب +ة,"['نقاب', '##ة']","['نقاب', '+ة']",O,O,sentence#412,True
10931,عمال,عمال,['عمال'],['عمال'],O,O,sentence#412,True
10932,الصلب,ال+ صلب,"['الص', '##لب']","['ال+', 'صلب']",O,O,sentence#412,True
10933,"""","""","['""']","['""']",O,O,sentence#412,True
10934,هذه,هذه,['هذه'],['هذه'],O,O,sentence#412,True
10935,الوعود,ال+ وعود,"['الو', '##عود']","['ال+', 'وعود']",O,O,sentence#412,True
10936,الملزمة,ال+ ملزم +ة,"['الم', '##لزم', '##ة']","['ال+', 'ملزم', '+ة']",O,O,sentence#412,True
10937,والواضحة,و+ ال+ واضح +ة,"['وال', '##وا', '##ضح', '##ة']","['و+', 'ال+', 'واضح', '+ة']",O,O,sentence#412,True
10938,تضمن,تضمن,['تضمن'],['تضمن'],O,O,sentence#412,True
