,words,preprocessed_words,tokenised_words,pre_tok_words,true,pred,sentence,agreement,model_name,preprocessing
13984,الآراء,"['الا', '##راء']","['الا', '##راء']","['الا', '##راء']",O,O,sentence#542,True,mbert,without_preprocessing
13985,وزاد,"['و', '##زا', '##د']","['و', '##زا', '##د']","['و', '##زا', '##د']",O,O,sentence#542,True,mbert,without_preprocessing
13986,عليها,['عليها'],['عليها'],['عليها'],O,O,sentence#542,True,mbert,without_preprocessing
13987,قائلا,"['ق', '##ايل', '##ا']","['ق', '##ايل', '##ا']","['ق', '##ايل', '##ا']",O,O,sentence#542,True,mbert,without_preprocessing
13988,"""","['""']","['""']","['""']",O,O,sentence#542,True,mbert,without_preprocessing
13989,إن,['ان'],['ان'],['ان'],O,O,sentence#542,True,mbert,without_preprocessing
13990,الأزمة,"['الا', '##زمة']","['الا', '##زمة']","['الا', '##زمة']",O,O,sentence#542,True,mbert,without_preprocessing
13991,السياسية,['السياسية'],['السياسية'],['السياسية'],O,O,sentence#542,True,mbert,without_preprocessing
13992,الراهنة,"['ال', '##را', '##هن', '##ة']","['ال', '##را', '##هن', '##ة']","['ال', '##را', '##هن', '##ة']",O,O,sentence#542,True,mbert,without_preprocessing
13993,،,['،'],['،'],['،'],O,O,sentence#542,True,mbert,without_preprocessing
13994,هي,['هي'],['هي'],['هي'],O,O,sentence#542,True,mbert,without_preprocessing
13995,نداء,"['ن', '##داء']","['ن', '##داء']","['ن', '##داء']",O,O,sentence#542,True,mbert,without_preprocessing
13996,للمسيحيين,"['ل', '##لم', '##سي', '##حي', '##ين']","['ل', '##لم', '##سي', '##حي', '##ين']","['ل', '##لم', '##سي', '##حي', '##ين']",O,O,sentence#542,True,mbert,without_preprocessing
13997,المؤمنين,"['ال', '##مو', '##من', '##ين']","['ال', '##مو', '##من', '##ين']","['ال', '##مو', '##من', '##ين']",O,O,sentence#542,True,mbert,without_preprocessing
13998,في,['في'],['في'],['في'],O,O,sentence#542,True,mbert,without_preprocessing
13999,العالم,['العالم'],['العالم'],['العالم'],O,O,sentence#542,True,mbert,without_preprocessing
14000,للعودة,"['ل', '##ل', '##عود', '##ة']","['ل', '##ل', '##عود', '##ة']","['ل', '##ل', '##عود', '##ة']",O,O,sentence#542,True,mbert,without_preprocessing
14001,إلى,['الى'],['الى'],['الى'],O,O,sentence#542,True,mbert,without_preprocessing
14002,الكتاب,['الكتاب'],['الكتاب'],['الكتاب'],O,O,sentence#542,True,mbert,without_preprocessing
14003,المقدس,"['ال', '##م', '##قد', '##س']","['ال', '##م', '##قد', '##س']","['ال', '##م', '##قد', '##س']",O,O,sentence#542,True,mbert,without_preprocessing
14004,،,['،'],['،'],['،'],O,O,sentence#542,True,mbert,without_preprocessing
14005,وتصحيح,"['و', '##ت', '##ص', '##حيح']","['و', '##ت', '##ص', '##حيح']","['و', '##ت', '##ص', '##حيح']",O,O,sentence#542,True,mbert,without_preprocessing
14006,الطريق,['الطريق'],['الطريق'],['الطريق'],O,O,sentence#542,True,mbert,without_preprocessing
14007,الخطأ,"['ال', '##خط', '##ا']","['ال', '##خط', '##ا']","['ال', '##خط', '##ا']",O,O,sentence#542,True,mbert,without_preprocessing
14008,في,['في'],['في'],['في'],O,O,sentence#542,True,mbert,without_preprocessing
14009,التعامل,"['ال', '##ت', '##عامل']","['ال', '##ت', '##عامل']","['ال', '##ت', '##عامل']",O,O,sentence#542,True,mbert,without_preprocessing
14010,مع,['مع'],['مع'],['مع'],O,O,sentence#542,True,mbert,without_preprocessing
14011,الشعب,['الشعب'],['الشعب'],['الشعب'],O,O,sentence#542,True,mbert,without_preprocessing
14012,اليهودي,"['اليه', '##ودي']","['اليه', '##ودي']","['اليه', '##ودي']",O,O,sentence#542,True,mbert,without_preprocessing
14013,"""","['""']","['""']","['""']",O,O,sentence#542,True,mbert,without_preprocessing
14014,،,['،'],['،'],['،'],O,O,sentence#542,True,mbert,without_preprocessing
14015,ولن,"['ول', '##ن']","['ول', '##ن']","['ول', '##ن']",O,O,sentence#542,True,mbert,without_preprocessing
14016,يكون,['يكون'],['يكون'],['يكون'],O,O,sentence#542,True,mbert,without_preprocessing
14017,هذا,['هذا'],['هذا'],['هذا'],O,O,sentence#542,True,mbert,without_preprocessing
14018,"""","['""']","['""']","['""']",O,O,sentence#542,True,mbert,without_preprocessing
14019,إلا,['الا'],['الا'],['الا'],O,O,sentence#542,True,mbert,without_preprocessing
14020,بالحب,"['با', '##لح', '##ب']","['با', '##لح', '##ب']","['با', '##لح', '##ب']",O,O,sentence#542,True,mbert,without_preprocessing
14021,الغامر,"['ال', '##غا', '##مر']","['ال', '##غا', '##مر']","['ال', '##غا', '##مر']",O,O,sentence#542,True,mbert,without_preprocessing
14022,لشعب,"['ل', '##ش', '##عب']","['ل', '##ش', '##عب']","['ل', '##ش', '##عب']",O,O,sentence#542,True,mbert,without_preprocessing
14023,إسرائيل,['اسراييل'],['اسراييل'],['اسراييل'],B-LOC,B-LOC,sentence#542,True,mbert,without_preprocessing
14024,ودولته,"['و', '##دو', '##لت', '##ه']","['و', '##دو', '##لت', '##ه']","['و', '##دو', '##لت', '##ه']",O,O,sentence#542,True,mbert,without_preprocessing
14025,في,['في'],['في'],['في'],O,O,sentence#542,True,mbert,without_preprocessing
14026,أرض,['ارض'],['ارض'],['ارض'],O,O,sentence#542,True,mbert,without_preprocessing
14027,الميعاد,"['ال', '##مي', '##عاد']","['ال', '##مي', '##عاد']","['ال', '##مي', '##عاد']",O,O,sentence#542,True,mbert,without_preprocessing
14028,"""","['""']","['""']","['""']",O,O,sentence#542,True,mbert,without_preprocessing
14029,يضربون,"['ي', '##ضرب', '##ون']","['ي', '##ضرب', '##ون']","['ي', '##ضرب', '##ون']",O,O,sentence#543,True,mbert,without_preprocessing
14030,تخللت,"['ت', '##خل', '##لت']","['ت', '##خل', '##لت']","['ت', '##خل', '##لت']",O,O,sentence#543,True,mbert,without_preprocessing
14031,المظاهرة,"['ال', '##م', '##ظ', '##اهرة']","['ال', '##م', '##ظ', '##اهرة']","['ال', '##م', '##ظ', '##اهرة']",O,O,sentence#543,True,mbert,without_preprocessing
14032,صلوات,"['ص', '##لو', '##ات']","['ص', '##لو', '##ات']","['ص', '##لو', '##ات']",O,O,sentence#543,True,mbert,without_preprocessing
14033,تلا,"['تل', '##ا']","['تل', '##ا']","['تل', '##ا']",O,O,sentence#543,True,mbert,without_preprocessing
14034,فيها,['فيها'],['فيها'],['فيها'],O,O,sentence#543,True,mbert,without_preprocessing
14035,القساوسة,"['ال', '##ق', '##سا', '##وس', '##ة']","['ال', '##ق', '##سا', '##وس', '##ة']","['ال', '##ق', '##سا', '##وس', '##ة']",O,O,sentence#543,True,mbert,without_preprocessing
14036,نصوصا,"['ن', '##صوص', '##ا']","['ن', '##صوص', '##ا']","['ن', '##صوص', '##ا']",O,O,sentence#543,True,mbert,without_preprocessing
14037,من,['من'],['من'],['من'],O,O,sentence#543,True,mbert,without_preprocessing
14038,الإنجيل,"['الان', '##جيل']","['الان', '##جيل']","['الان', '##جيل']",B-MISC,B-MISC,sentence#543,True,mbert,without_preprocessing
14039,تمجد,"['تم', '##جد']","['تم', '##جد']","['تم', '##جد']",O,O,sentence#543,True,mbert,without_preprocessing
14040,شعب,"['ش', '##عب']","['ش', '##عب']","['ش', '##عب']",O,O,sentence#543,True,mbert,without_preprocessing
14041,إسرائيل,['اسراييل'],['اسراييل'],['اسراييل'],B-LOC,B-LOC,sentence#543,True,mbert,without_preprocessing
14042,والقدس,"['و', '##ال', '##قد', '##س']","['و', '##ال', '##قد', '##س']","['و', '##ال', '##قد', '##س']",B-LOC,O,sentence#543,False,mbert,without_preprocessing
14043,،,['،'],['،'],['،'],O,O,sentence#543,True,mbert,without_preprocessing
14044,بينما,['بينما'],['بينما'],['بينما'],O,O,sentence#543,True,mbert,without_preprocessing
14045,خلت,"['خ', '##لت']","['خ', '##لت']","['خ', '##لت']",O,O,sentence#543,True,mbert,without_preprocessing
14046,جميع,['جميع'],['جميع'],['جميع'],O,O,sentence#543,True,mbert,without_preprocessing
14047,الخطب,"['ال', '##خط', '##ب']","['ال', '##خط', '##ب']","['ال', '##خط', '##ب']",O,O,sentence#543,True,mbert,without_preprocessing
14048,من,['من'],['من'],['من'],O,O,sentence#543,True,mbert,without_preprocessing
14049,الحديث,['الحديث'],['الحديث'],['الحديث'],O,O,sentence#543,True,mbert,without_preprocessing
14050,عن,['عن'],['عن'],['عن'],O,O,sentence#543,True,mbert,without_preprocessing
14051,السلام,['السلام'],['السلام'],['السلام'],O,O,sentence#543,True,mbert,without_preprocessing
14052,الشامل,"['الشام', '##ل']","['الشام', '##ل']","['الشام', '##ل']",O,O,sentence#543,True,mbert,without_preprocessing
14053,والعادل,"['و', '##ال', '##عادل']","['و', '##ال', '##عادل']","['و', '##ال', '##عادل']",O,O,sentence#543,True,mbert,without_preprocessing
14054,للجميع,"['ل', '##ل', '##جميع']","['ل', '##ل', '##جميع']","['ل', '##ل', '##جميع']",O,O,sentence#543,True,mbert,without_preprocessing
14055,أسوار,"['اس', '##وار']","['اس', '##وار']","['اس', '##وار']",O,O,sentence#544,True,mbert,without_preprocessing
14056,تتخلف,"['ت', '##ت', '##خل', '##ف']","['ت', '##ت', '##خل', '##ف']","['ت', '##ت', '##خل', '##ف']",O,O,sentence#544,True,mbert,without_preprocessing
14057,السفارة,"['ال', '##س', '##فا', '##رة']","['ال', '##س', '##فا', '##رة']","['ال', '##س', '##فا', '##رة']",O,O,sentence#544,True,mbert,without_preprocessing
14058,الإسرائيلية,"['الاسر', '##ايي', '##لية']","['الاسر', '##ايي', '##لية']","['الاسر', '##ايي', '##لية']",O,O,sentence#544,True,mbert,without_preprocessing
14059,في,['في'],['في'],['في'],O,O,sentence#544,True,mbert,without_preprocessing
14060,برن,"['بر', '##ن']","['بر', '##ن']","['بر', '##ن']",B-LOC,B-LOC,sentence#544,True,mbert,without_preprocessing
14061,عن,['عن'],['عن'],['عن'],O,O,sentence#544,True,mbert,without_preprocessing
14062,هذه,['هذه'],['هذه'],['هذه'],O,O,sentence#544,True,mbert,without_preprocessing
14063,التظاهرة,"['ال', '##ت', '##ظ', '##اهرة']","['ال', '##ت', '##ظ', '##اهرة']","['ال', '##ت', '##ظ', '##اهرة']",O,O,sentence#544,True,mbert,without_preprocessing
14064,",","[',']","[',']","[',']",O,O,sentence#544,True,mbert,without_preprocessing
14065,حيث,['حيث'],['حيث'],['حيث'],O,O,sentence#544,True,mbert,without_preprocessing
14066,وزعت,"['و', '##ز', '##عت']","['و', '##ز', '##عت']","['و', '##ز', '##عت']",O,O,sentence#544,True,mbert,without_preprocessing
14067,رسالة,['رسالة'],['رسالة'],['رسالة'],O,O,sentence#544,True,mbert,without_preprocessing
14068,مفتوحة,"['م', '##فتوحة']","['م', '##فتوحة']","['م', '##فتوحة']",O,O,sentence#544,True,mbert,without_preprocessing
14069,إلى,['الى'],['الى'],['الى'],O,O,sentence#544,True,mbert,without_preprocessing
14070,الرأي,"['ال', '##را', '##ي']","['ال', '##را', '##ي']","['ال', '##را', '##ي']",O,O,sentence#544,True,mbert,without_preprocessing
14071,العام,['العام'],['العام'],['العام'],O,O,sentence#544,True,mbert,without_preprocessing
14072,احتجت,"['ا', '##حت', '##ج', '##ت']","['ا', '##حت', '##ج', '##ت']","['ا', '##حت', '##ج', '##ت']",O,O,sentence#544,True,mbert,without_preprocessing
14073,فيها,['فيها'],['فيها'],['فيها'],O,O,sentence#544,True,mbert,without_preprocessing
14074,على,['على'],['على'],['على'],O,O,sentence#544,True,mbert,without_preprocessing
14075,سماح,"['س', '##ما', '##ح']","['س', '##ما', '##ح']","['س', '##ما', '##ح']",O,O,sentence#544,True,mbert,without_preprocessing
14076,السلطات,"['ال', '##سل', '##طات']","['ال', '##سل', '##طات']","['ال', '##سل', '##طات']",O,O,sentence#544,True,mbert,without_preprocessing
14077,السويسرية,"['ال', '##سو', '##يس', '##رية']","['ال', '##سو', '##يس', '##رية']","['ال', '##سو', '##يس', '##رية']",O,O,sentence#544,True,mbert,without_preprocessing
14078,برفع,"['بر', '##فع']","['بر', '##فع']","['بر', '##فع']",O,O,sentence#544,True,mbert,without_preprocessing
14079,أعلام,['اعلام'],['اعلام'],['اعلام'],O,O,sentence#544,True,mbert,without_preprocessing
14080,حزب,['حزب'],['حزب'],['حزب'],B-ORG,B-ORG,sentence#544,True,mbert,without_preprocessing
14081,الله,['الله'],['الله'],['الله'],I-ORG,I-ORG,sentence#544,True,mbert,without_preprocessing
14082,في,['في'],['في'],['في'],O,O,sentence#544,True,mbert,without_preprocessing
14083,المظاهرات,"['ال', '##م', '##ظ', '##اهر', '##ات']","['ال', '##م', '##ظ', '##اهر', '##ات']","['ال', '##م', '##ظ', '##اهر', '##ات']",O,O,sentence#544,True,mbert,without_preprocessing
14084,التي,['التي'],['التي'],['التي'],O,O,sentence#544,True,mbert,without_preprocessing
14085,شهدتها,"['ش', '##هد', '##تها']","['ش', '##هد', '##تها']","['ش', '##هد', '##تها']",O,O,sentence#544,True,mbert,without_preprocessing
14086,سويسرا,"['سو', '##يس', '##را']","['سو', '##يس', '##را']","['سو', '##يس', '##را']",B-LOC,B-LOC,sentence#544,True,mbert,without_preprocessing
14087,طيلة,"['ط', '##يلة']","['ط', '##يلة']","['ط', '##يلة']",O,O,sentence#544,True,mbert,without_preprocessing
14088,الصيف,"['ال', '##ص', '##يف']","['ال', '##ص', '##يف']","['ال', '##ص', '##يف']",O,O,sentence#544,True,mbert,without_preprocessing
14089,الماضي,"['ال', '##ماضي']","['ال', '##ماضي']","['ال', '##ماضي']",O,O,sentence#544,True,mbert,without_preprocessing
14090,ضد,['ضد'],['ضد'],['ضد'],O,O,sentence#544,True,mbert,without_preprocessing
14091,إسرائيل,['اسراييل'],['اسراييل'],['اسراييل'],B-LOC,B-LOC,sentence#544,True,mbert,without_preprocessing
14092,،,['،'],['،'],['،'],O,O,sentence#544,True,mbert,without_preprocessing
14093,وقالت,"['وقال', '##ت']","['وقال', '##ت']","['وقال', '##ت']",O,O,sentence#544,True,mbert,without_preprocessing
14094,إنه,['انه'],['انه'],['انه'],O,O,sentence#544,True,mbert,without_preprocessing
14095,"""","['""']","['""']","['""']",O,O,sentence#544,True,mbert,without_preprocessing
14096,من,['من'],['من'],['من'],O,O,sentence#544,True,mbert,without_preprocessing
14097,غير,['غير'],['غير'],['غير'],O,O,sentence#544,True,mbert,without_preprocessing
14098,المعقول,"['ال', '##مع', '##قول']","['ال', '##مع', '##قول']","['ال', '##مع', '##قول']",O,O,sentence#544,True,mbert,without_preprocessing
14099,أن,['ان'],['ان'],['ان'],O,O,sentence#544,True,mbert,without_preprocessing
14100,توافق,"['تو', '##افق']","['تو', '##افق']","['تو', '##افق']",O,O,sentence#544,True,mbert,without_preprocessing
14101,سلطات,"['س', '##ل', '##طات']","['س', '##ل', '##طات']","['س', '##ل', '##طات']",O,O,sentence#544,True,mbert,without_preprocessing
14102,دولة,['دولة'],['دولة'],['دولة'],O,O,sentence#544,True,mbert,without_preprocessing
14103,ديمقراطية,"['دي', '##م', '##قراطية']","['دي', '##م', '##قراطية']","['دي', '##م', '##قراطية']",O,O,sentence#544,True,mbert,without_preprocessing
14104,محايدة,"['م', '##حا', '##يدة']","['م', '##حا', '##يدة']","['م', '##حا', '##يدة']",O,O,sentence#544,True,mbert,without_preprocessing
14105,على,['على'],['على'],['على'],O,O,sentence#544,True,mbert,without_preprocessing
14106,رفع,"['ر', '##فع']","['ر', '##فع']","['ر', '##فع']",O,O,sentence#544,True,mbert,without_preprocessing
14107,علم,['علم'],['علم'],['علم'],O,O,sentence#544,True,mbert,without_preprocessing
14108,جماعة,"['ج', '##ماع', '##ة']","['ج', '##ماع', '##ة']","['ج', '##ماع', '##ة']",O,O,sentence#544,True,mbert,without_preprocessing
14109,إرهابية,"['ار', '##هاب', '##ية']","['ار', '##هاب', '##ية']","['ار', '##هاب', '##ية']",O,O,sentence#544,True,mbert,without_preprocessing
14110,راديكالية,"['را', '##دي', '##كال', '##ية']","['را', '##دي', '##كال', '##ية']","['را', '##دي', '##كال', '##ية']",O,O,sentence#544,True,mbert,without_preprocessing
